Scheme,Unit,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Hawea,cumecs,1941,76.69471429,76.24057143,47.32214286,35.96385714,26.537,24.19528571,29.79028571,39.41028571,62.277,71.36614286,95.26371429,86.93414286,35.95,30.76071429,125.2727143,46.019,36.71157143,37.37771429,23.24914286,30.73985714,24.77285714,19.11928571,20.88671429,17.65528571,21.35114286,21.07985714,47.74585714,27.373,37.549,36.11785714,31.79985714,32.35385714,76.255,68.04414286,222.4842857,89.77114286,104.7411429,98.46585714,74.41671429,39.34657143,42.86171429,55.36957143,175.0487143,65.72214286,49.15214286,30.75871429,33.17028571,35.82114286,71.33028571,41.10257143,34.98271429,80.45528571,80.45528571
Hawea,cumecs,1942,61.02042857,212.612,94.91414286,79.179,41.65271429,69.25928571,104.8704286,233.4192857,102.6345714,47.784,29.40842857,24.94728571,66.95614286,47.39785714,118.5837143,70.43914286,71.59814286,33.683,15.45485714,24.10371429,26.17885714,66.49542857,39.20071429,33.62942857,30.75985714,152.526,114.7268571,177.8931429,146.2907143,89.305,298.2294286,97.44828571,60.99742857,147.8812857,68.75771429,104.0952857,161.6218571,69.50457143,71.77828571,58.49814286,47.124,90.44171429,79.14257143,57.94242857,56.70957143,60.80828571,62.06985714,76.799,85.05414286,187.8874286,64.45028571,47.93585714,36.78028571
Hawea,cumecs,1943,27.80428571,56.95285714,62.73342857,184.8568571,49.73814286,121.5938571,52.62,31.76428571,28.456,39.49957143,41.50242857,41.37685714,66.04514286,52.92728571,82.32242857,10.14328571,27.80585714,24.76428571,27.65785714,26.45528571,29.46242857,28.61642857,30.95114286,129.3665714,33.39942857,45.43671429,39.55785714,42.46842857,42.88471429,41.06714286,33.99785714,29.03485714,37.37114286,27.57542857,39.478,33.67942857,38.69571429,40.99757143,39.40728571,38.18428571,84.75728571,98.19614286,87.72814286,33.00714286,80.22728571,95.46085714,77.14514286,116.1647143,83.277,80.099,89.50057143,53.50785714,53.50785714
Hawea,cumecs,1944,34.26,142.1265714,80.35157143,60.19814286,107.6091429,86.92414286,86.70757143,42.377,19.87571429,8.884,8,74.68857143,57.918,44.99242857,45.42942857,93.21542857,32.78757143,39.71714286,89.74814286,17.65314286,21.79028571,39.03271429,40.77171429,8,18.91842857,22.67414286,22.69428571,25.70114286,113.3882857,136.1638571,141.2784286,41.81328571,146.4987143,107.3164286,89.94614286,72.11871429,62.90285714,90.71785714,75.31842857,146.1211429,198.081,95.63385714,139.8411429,71.53814286,67.37071429,63.27271429,235.6447143,138.7777143,169.724,71.37357143,75.93942857,142.127,142.127
Hawea,cumecs,1945,81.23914286,103.4514286,110.0794286,48.01757143,54.15071429,53.00185714,37.45642857,39.43514286,29.28442857,27.45414286,30.82728571,22.74242857,22.499,16.50271429,25.44085714,38.78442857,17.23114286,14.86085714,67.31242857,26.62014286,38.171,74.37885714,138.4161429,195.6767143,82.36771429,75.73842857,69.40028571,55.875,94.65114286,46.37642857,57.19428571,181.5757143,175.0141429,96.43557143,214.7484286,144.546,145.522,84.543,78.57928571,59.38414286,69.233,65.05985714,107.4087143,107.793,89.66828571,94.018,122.1177143,63.26542857,81.57114286,41.40585714,67.41271429,33.60914286,33.60914286
Hawea,cumecs,1946,33.06971429,28.18114286,40.00985714,22.59571429,20.24542857,62.88342857,45.07828571,25.36871429,18.72771429,22.089,24.26071429,46.15471429,20.819,17.08571429,15.84914286,27.34771429,55.65885714,26.92114286,84.624,156.9047143,54.12428571,39.084,11.92042857,67.39028571,231.632,104.1588571,55.35928571,39.911,166.1841429,288.8564286,91.96571429,67.96871429,42.18,37.64714286,69.56114286,82.82971429,120.4087143,98.32085714,124.7904286,69.98442857,70.29957143,53.10471429,61.15728571,57.313,65.33257143,51.16142857,48.80171429,34.27514286,30.18485714,32.10428571,28.20642857,31.06271429,31.06271429
Hawea,cumecs,1947,20.14357143,19.89714286,24.701,20.49857143,22.45771429,23.58857143,37.47585714,17.77985714,17.25028571,19.627,28.78585714,38.046,57.11828571,36.63842857,29.74257143,38.38485714,50.13585714,27.01257143,32.79757143,46.13657143,36.28957143,26.31957143,30.24742857,40.16557143,30.59942857,74.60742857,87.48771429,84.43542857,100.9772857,79.344,161.7811429,62.01285714,103.1238571,82.54842857,51.95914286,77.215,54.21757143,51.47228571,57.36085714,135.8635714,54.20857143,71.14171429,53.00985714,37.45771429,41.55842857,49.97128571,47.58128571,46.95585714,43.809,45.53314286,33.29314286,36.69114286,46.21428571
Hawea,cumecs,1948,50.35442857,33.40957143,24.11642857,27.80685714,17.40471429,30.23714286,19.757,30.48528571,110.9087143,41.20471429,27.38642857,42.342,37.90671429,44.224,45.74642857,43.74785714,28.74214286,23.60014286,27.25771429,22.13628571,23.73842857,23.88871429,17.44285714,31.39714286,19.95871429,152.4322857,53.055,39.91614286,74.27557143,146.3442857,388.9688571,232.7804286,146.6637143,75.02057143,71.97557143,59.72985714,102.0034286,139.6072857,87.19,71.49628571,104.6294286,52.83371429,49.27614286,55.66542857,61.82985714,249.2661429,105.4297143,121.3062857,64.165,41.03742857,208.225,74.56942857,74.56942857
Hawea,cumecs,1949,58.06728571,168.6052857,65.47414286,58.55957143,42.33,77.97171429,36.31585714,26.42171429,150.2992857,68.97242857,25.43557143,19.64414286,47.60614286,30.96428571,111.5747143,49.97185714,85.79385714,91.93571429,70.77271429,35.31285714,58.61042857,94.27857143,14.15557143,42.88171429,36.53657143,36.04057143,91.22114286,149.9171429,108.0864286,86.423,166.3841429,55.16357143,57.64442857,53.38585714,73.69757143,50.24442857,48.77885714,74.49128571,128.1181429,102.6827143,215.724,126.1194286,91.741,74.52385714,54.577,45.12357143,36.95242857,29.54985714,27.49528571,38.32885714,32.98885714,36.69714286,36.69714286
Hawea,cumecs,1950,28.17828571,32.055,33.78528571,22.36857143,21.31428571,27.429,22.08342857,22.877,197.558,59.94171429,45.17128571,21.14685714,21.45128571,21.009,68.48157143,24.48871429,118.9968571,28.542,38.34542857,46.76371429,131.7281429,43.75457143,25.93028571,104.3447143,41.20814286,48.74242857,43.96471429,43.46728571,46.42071429,47.402,76.40571429,41.56985714,38.15828571,51.53785714,52.04371429,85.493,123.7694286,83.11642857,42.33328571,83.54628571,39.85442857,35.87085714,30.95685714,25.34028571,29.60071429,30.55871429,44.619,34.36285714,23.96214286,46.36228571,21.37971429,31.585,31.585
Hawea,cumecs,1951,27.08042857,100.4825714,49.14457143,54.11314286,37.588,24.75757143,22.50414286,21.82071429,74.90242857,24.53471429,21.15028571,31.352,21.55728571,14.86728571,28.03371429,81.46371429,249.6995714,62.72785714,38.53757143,49.72957143,25.40214286,19.61557143,18.82128571,23.03028571,57.82328571,79.90985714,110.7997143,67.716,39.25642857,94.575,111.889,98.47742857,173.5324286,115.598,71.36485714,122.9567143,73.60557143,61.79885714,82.451,92.40742857,95.577,65.12828571,42.40014286,63.532,317.4457143,96.00757143,57.46471429,59.93071429,64.802,22.51585714,29.505,74.87242857,74.87242857
Hawea,cumecs,1952,58.93485714,37.03828571,30.39857143,44.75771429,28.51242857,77.50914286,52.34785714,65.206,49.24514286,57.81785714,45.91242857,34.243,24.70785714,69.08528571,36.52828571,28.62014286,44.37342857,19.62957143,18.53442857,20.79628571,21.25571429,18.71057143,16.321,20.26771429,30.91314286,84.30242857,63.76142857,70.68128571,48.941,156.5018571,79.995,76.944,61.67771429,39.19557143,55.28928571,44.76842857,55.75085714,75.188,50.04857143,39.33628571,40.69685714,24.325,21.977,32.81528571,25.70057143,31.21828571,28.18442857,17.57114286,22.04242857,24.26785714,18.72771429,98.55057143,98.55057143
Hawea,cumecs,1953,35.72685714,37.10485714,82.79285714,223.5542857,127.8472857,73.49628571,46.29328571,40.51014286,66.195,159.9241429,68.39242857,36.77442857,27.19357143,35.851,20.66257143,30.21257143,29.23385714,65.21871429,30.15871429,98.27271429,52.25942857,33.44728571,27.32014286,77.70314286,94.11871429,35.86228571,43.98042857,32.56414286,31.89371429,34.27185714,39.25814286,63.67671429,75.02157143,86.86785714,64.43385714,262.7201429,93.22514286,142.3702857,72.76357143,99.07042857,60.13685714,125.1427143,42.85157143,32.09357143,47.78671429,120.484,52.068,47.889,42.01185714,72.342,93.60628571,76.933,83.49371429
Hawea,cumecs,1954,45.62142857,32.68857143,67.86828571,38.04071429,31.013,31.89671429,29.27785714,29.01157143,21.18814286,24.97242857,52.77185714,108.0442857,38.03228571,81.58957143,38.27342857,32.67357143,45.86114286,22.11971429,27.525,39.57571429,41.11142857,70.71471429,28.23157143,30.62171429,31.85942857,37.36471429,36.19657143,100.4785714,50.01885714,50.62042857,90.51328571,95.43457143,119.176,60.49128571,65.59271429,59.22128571,66.17771429,60.17485714,31.58485714,45.23214286,51.17828571,25.846,40.51528571,64.71714286,175.5055714,49.18057143,117.9472857,85.03871429,56.68214286,103.9838571,38.51971429,34.22585714,34.22585714
Hawea,cumecs,1955,52.51885714,40.75628571,34.35657143,29.84871429,36.17742857,178.6482857,66.13357143,135.1098571,52.726,71.69571429,135.8011429,55.30042857,59.12242857,30.65385714,26.648,30.156,26.79228571,18.15214286,18.90857143,29.55185714,36.44128571,102.8054286,38.75971429,31.94642857,47.42585714,92.60857143,61.65414286,48.57685714,52.22971429,35.38,62.51257143,56.94557143,43.78857143,31.95614286,79.22514286,125.0797143,63.82228571,46.12014286,30.53014286,30.41342857,55.82385714,32.40671429,28.53942857,77.25914286,23.38428571,31.32242857,23.15571429,18.73142857,16.82771429,23.372,26.371,14.90185714,14.90185714
Hawea,cumecs,1956,15.31728571,37.57614286,33.906,162.8762857,100.4645714,38.71971429,107.389,43.57642857,91.61957143,63.19028571,40.617,125.258,61.16757143,68.14271429,68.02671429,40.31328571,30.03385714,29.39885714,27.05857143,24.16914286,56.72214286,45.16128571,27.626,36.85528571,41.17928571,28.96257143,50.136,41.241,32.871,86.07428571,91.93557143,119.7818571,107.3005714,110.412,77.90971429,147.4537143,113.7152857,91.34171429,53.96242857,89.12128571,74.92342857,56.27914286,50.46914286,96.54685714,66.93357143,46.98457143,39.615,53.67142857,29.93514286,64.80828571,59.31628571,53.58628571,53.58628571
Hawea,cumecs,1957,38.75271429,41.316,76.60128571,61.08285714,143.623,117.7065714,69.38285714,74.115,82.45971429,41.947,39.36914286,32.68314286,25.11571429,129.6371429,47.34485714,45.76314286,38.45757143,29.64442857,28.11485714,33.25628571,33.46328571,34.59828571,24.28171429,25.68342857,16.27014286,21.637,57.60242857,51.50671429,108.4277143,128.8114286,64.00571429,76.30771429,77.30457143,224.2132857,248.4415714,139.5205714,195.2492857,189.0114286,182.0347143,296.1315714,99.96914286,98.09028571,77.18428571,160.0122857,122.5268571,98.36614286,264.6637143,227.1851429,100.4845714,118.1034286,94.40942857,49.84557143,49.84557143
Hawea,cumecs,1958,148.9707143,71.31342857,46.83142857,73.389,38.59914286,147.7052857,172.8617143,66.221,118.664,99.65128571,101.0367143,36.66557143,42.09257143,29.38585714,26.38257143,28.38214286,33.71157143,27.85614286,20.15828571,29.52957143,35.28171429,28.71528571,27.52814286,20.01585714,28.62771429,24.33128571,41.292,67.128,68.63128571,63.32571429,192.5782857,109.2628571,72.31928571,129.7732857,83.102,33.83942857,105.4087143,152.1591429,82.33371429,92.92014286,62.69157143,53.21428571,40.24657143,40.75628571,30.58914286,48.15414286,51.36685714,20.63728571,18.71614286,38.52214286,64.90228571,24.00914286,24.00914286
Hawea,cumecs,1959,26.51171429,17.69857143,35.928,49.27585714,38.56128571,28.91628571,22.95571429,26.13371429,20.02357143,20.44528571,14.719,99.72314286,45.82971429,24.59,22.79242857,25.478,19.97642857,17.10342857,11.74128571,19.973,18.52185714,15.729,16.504,37.47228571,72.91614286,161.6737143,73.38128571,70.40171429,48.96142857,36.56185714,46.09228571,58.838,186.7602857,98.46785714,66.64557143,50.72071429,103.2815714,120.2461429,64.98642857,48.54185714,68.61242857,28.76442857,32.27257143,45.562,155.1785714,40.10328571,70.22042857,42.61885714,42.62528571,28.88185714,70.29742857,32.56442857,36.10471429
Hawea,cumecs,1960,28.09985714,22.55557143,26.13128571,24.296,11.20957143,29.034,66.91728571,98.36814286,52.53128571,82.194,50.778,40.39014286,29.99,33.50942857,30.15642857,54.74857143,51.52885714,40.92657143,166.2792857,41.13471429,26.93271429,24.64428571,40.167,190.5448571,49.25971429,30.874,34.78457143,93.67385714,53.29985714,39.26742857,65.657,43.45214286,85.909,54.49714286,45.15185714,42.02528571,26.42742857,53.64385714,27.921,39.58885714,30.16,14.19185714,25.86157143,22.122,46.05542857,70.41714286,23.32428571,22.60157143,67.23314286,61.09257143,27.09957143,60.25842857,60.25842857
Hawea,cumecs,1961,67.71114286,45.16385714,109.5601429,49.60785714,37.71057143,9.947428571,18.49871429,24.368,33.85342857,28.70671429,15.804,103.6391429,46.85371429,30.68228571,56.40842857,46.18985714,40.69785714,95.39457143,95.89457143,34.92257143,23.68957143,53.19128571,32.27014286,62.18357143,30.67557143,45.45185714,47.30771429,88.21271429,130.6465714,92.94071429,151.1668571,86.505,94.59242857,89.62,80.38471429,96.53885714,72.68571429,49.40571429,41.43828571,50.70742857,98.99814286,44.442,73.635,32.41342857,26.24514286,39.75842857,23.60185714,38.96042857,53.63842857,42.23614286,24.10571429,13.61471429,13.61471429
Hawea,cumecs,1962,10.331,8.042,8.042,21.50128571,65.103,56.17342857,39.54842857,87.30771429,38.70285714,35.47071429,41.56685714,39.52257143,57.95914286,24.711,44.39957143,49.61042857,44.581,237.615,69.94185714,33.302,33.30685714,46.97828571,81.24028571,69.01185714,52.91871429,44.76257143,55.14571429,89.20628571,67.38714286,130.1042857,216.0061429,141.312,79.66328571,95.22628571,76.89528571,64.68442857,60.24271429,58.90414286,49.10528571,42.59,54.98442857,38.09557143,27.01957143,48.95171429,27.53271429,56.66014286,82.04714286,94.75642857,69.31771429,38.95585714,53.808,34.77885714,34.77885714
Hawea,cumecs,1963,65.412,29.17085714,42.91214286,35.51785714,30.19585714,61.07128571,46.59328571,72.838,40.09214286,71.49785714,59.80657143,52.95314286,59.64142857,31.06257143,34.30757143,25.60542857,30.325,27.30157143,48.45728571,37.77628571,36.10085714,74.45528571,70.364,44.50185714,152.908,62.99014286,45.79814286,46.12228571,60.10014286,46.60585714,80.78285714,67.66614286,43.036,78.31814286,50.94342857,54.299,44.161,37.06814286,27.83514286,39.854,72.32071429,72.86314286,104.7885714,66.41957143,48.60742857,34.38285714,34.33614286,21.06814286,23.859,18.17357143,73.39471429,76.49828571,76.49828571
Hawea,cumecs,1964,59.41871429,28.173,31.54,15.84285714,41.73014286,66.60728571,58.21171429,213.6994286,45.38442857,51.874,22.27014286,21.52557143,28.56114286,18.62228571,65.07157143,43.48157143,41.79785714,38.74542857,56.31271429,70.845,46.61957143,55.85928571,45.21342857,49.03871429,93.08957143,49.93671429,49.05457143,108.2782857,53.01914286,68.97271429,48.85942857,77.38242857,57.33542857,59.12371429,75.69042857,119.6311429,146.6244286,103.7252857,91.49942857,63.30228571,98.81428571,324.9504286,124.6318571,92.34742857,52.53842857,42.70271429,62.911,32.67542857,22.82985714,36.11385714,138.1734286,66.67371429,35.62557143
Hawea,cumecs,1965,25.317,42.99814286,22.82185714,57.54485714,18.62871429,14.05614286,33.00985714,78.60757143,47.70085714,33.67714286,54.73428571,30.312,72.42357143,26.968,16.22385714,29.831,27.77685714,29.16928571,37.23428571,36.015,25.64671429,22.80857143,19.70371429,27.29428571,67.755,50.51457143,98.508,55.71257143,45.059,48.906,88.12271429,77.66314286,175.3097143,104.2425714,104.8387143,72.176,65.23985714,165.2844286,58.51014286,204.7567143,100.9728571,70.83271429,68.42514286,46.26114286,47.872,97.12471429,103.8654286,77.75828571,41.81657143,45.50528571,21.44385714,54.80042857,54.80042857
Hawea,cumecs,1966,79.32242857,121.9738571,57.37757143,36.89214286,66.28457143,27.984,25.06771429,18.28657143,14.80942857,43.15328571,23.76614286,30.64342857,44.017,36.96657143,23.94285714,28.98642857,19.81957143,24.94442857,40.51771429,30.714,34.09571429,19.377,33.43028571,33.383,64.06471429,67.31171429,25.93857143,43.46128571,33.18114286,46.89757143,43.87071429,57.63771429,65.05714286,89.68642857,76.13514286,90.66328571,37.47414286,116.3932857,55.60242857,37.67128571,34.28228571,17.13685714,182.548,118.749,45.83742857,71.712,112.6522857,38.90842857,98.59914286,268.9412857,50.92871429,70.01442857,70.01442857
Hawea,cumecs,1967,34.82685714,178.1227143,57.53657143,169.5057143,266.8891429,88.67228571,59.92485714,36.78971429,42.14842857,34.72485714,42.53671429,34.79271429,26.71385714,88.16385714,53.16728571,43.67885714,40.61885714,83.508,97.80728571,222.3802857,77.34671429,50.31428571,60.05128571,48.78,42.79428571,89.26614286,56.36228571,59.54528571,46.00628571,75.86657143,54.95928571,83.37257143,79.88428571,75.07714286,205.2157143,137.8842857,81.57442857,229.998,95.35628571,97.70014286,60.865,63.44314286,43.11142857,43.49314286,39.25757143,131.5674286,51.69885714,35.64228571,71.93828571,239.419,98.69214286,36.88328571,36.88328571
Hawea,cumecs,1968,43.83442857,32.36528571,38.47985714,52.624,43.01185714,117.0757143,65.68585714,170.056,136.8738571,63.83228571,38.72671429,35.59942857,44.75028571,42.20271429,37.81285714,27.57285714,35.87585714,32.13771429,41.16171429,89.58871429,55.334,48.07614286,53.69871429,97.29642857,55.46157143,86.639,67.59057143,141.7275714,65.31942857,105.9598571,201.1801429,119.4414286,127.1422857,115.8151429,102.2664286,119.307,112.137,79.35628571,102.3227143,89.95671429,102.8494286,57.42442857,65.90671429,36.70742857,51.78742857,28.83785714,46.92842857,30.08514286,29.73042857,88.31242857,37.90428571,50.155,50.155
Hawea,cumecs,1969,35.36085714,40.37942857,66.96414286,39.38314286,31.28542857,51.29385714,36.40642857,36.57528571,69.06642857,25.23071429,26.957,31.02842857,17.78442857,41.68128571,40.12357143,30.38185714,33.92142857,34.88014286,35.786,50.63628571,52.44842857,47.94714286,48.84685714,359.093,293.9438571,98.67071429,64.45685714,46.09457143,40.04371429,77.91142857,85.56928571,30.42614286,50.48342857,75.997,93.86057143,73.65428571,35.58371429,49.95928571,63.25157143,307.844,71.85842857,65.54942857,64.48171429,106.8107143,97.519,34.79014286,18.58085714,32.81742857,19.255,44.34,72.689,29.18614286,29.18614286
Hawea,cumecs,1970,38.60742857,66.56128571,32.60428571,17.91657143,38.00371429,13.61328571,14.71,18.15414286,30.65957143,25.84142857,68.14642857,37.82142857,40.04914286,34.46671429,29.48214286,37.11442857,79.62371429,86.565,89.30057143,53.46314286,43.813,44.48,331.8505714,195.8997143,257.9084286,310.8791429,169.9884286,90.14242857,106.253,80.07114286,118.0564286,87.113,87.50428571,125.4608571,96.95,108.2402857,111.1207143,72.69342857,68.14857143,61.20357143,40.72214286,29.11928571,26.42114286,41.24014286,30.94314286,19.85385714,15.17,42.32714286,38.21414286,11.00471429,23.49671429,13.18185714,50.84657143
Hawea,cumecs,1971,20.44557143,14.57671429,24.10428571,29.89485714,15.76642857,30.40742857,67.33385714,19.67757143,36.38757143,86.411,55.30242857,20.38057143,27.46857143,22.92085714,36.25428571,18.536,18.71642857,19.74085714,23.85871429,27.79742857,14.09542857,56.37657143,40.19557143,103.9287143,56.52371429,72.10414286,163.9101429,123.2182857,114.9831429,74.17414286,132.6795714,77.44742857,83.02014286,58.71485714,106.2538571,99.36642857,70.21957143,119.9665714,73.801,77.81657143,37.385,69.18928571,36.65928571,44.226,30.767,26.16,26.84142857,33.71742857,73.15457143,66.31357143,70.70642857,68.12228571,68.12228571
Hawea,cumecs,1972,59.63371429,40.74557143,34.14885714,72.04585714,76.87457143,46.86142857,71.04542857,60.56728571,73.869,39.51457143,53.60542857,31.53785714,36.32971429,62.62114286,40.14985714,48.485,72.03814286,51.07385714,50.27071429,67.90414286,25.99142857,24.30442857,36.40457143,203.7822857,161.8585714,129.3105714,85.53442857,118.6145714,103.19,77.38185714,85.43814286,156.675,181.1725714,95.07485714,65.62642857,71.402,51.962,70.395,69.04157143,48.20585714,62.22871429,53.431,43.20071429,29.84514286,52.37957143,23.26814286,19.75814286,18.13728571,19.66257143,16.21614286,31.739,37.63828571,37.63828571
Hawea,cumecs,1973,74.706,36.94757143,54.03857143,123.62,76.94571429,87.835,53.97414286,42.604,57.29357143,74.56985714,78.61442857,63.00414286,71.10242857,55.69528571,44.36885714,46.48157143,56.47542857,49.70042857,52.85814286,74.35614286,55.34528571,53.84614286,111.2201429,62.60142857,39.64828571,33.55328571,41.19885714,34.25514286,117.4408571,167.11,53.40914286,289.44,152.474,75.85785714,53.50385714,61.14614286,40.76485714,43.72857143,39.752,42.28557143,45.19242857,29.95628571,26.011,13.15128571,36.67242857,38.11757143,112.2264286,78.87628571,32.17985714,26.39042857,135.2618571,36.95828571,36.95828571
Hawea,cumecs,1974,27.97985714,82.58,51.70628571,46.42742857,27.11057143,18.79942857,46.79942857,45.23514286,42.18757143,36.638,27.82714286,36.498,56.89585714,83.94957143,47.69771429,39.778,77.40828571,52.63657143,38.28728571,28.343,43.64542857,13.60942857,16.45228571,34.31928571,38.41614286,25.754,32.68914286,103.2788571,98.78442857,64.84628571,46.83114286,37.99628571,102.8287143,101.057,57.92971429,60.21885714,47.64214286,64.04128571,53.98442857,41.15171429,24.23928571,32.70928571,26.80457143,46.15842857,39.76414286,35.98757143,44.24642857,116.0527143,77.45242857,47.545,43.53342857,88.47842857,88.47842857
Hawea,cumecs,1975,205.9428571,222.0578571,87.22957143,68.31842857,75.50657143,59.037,45.90214286,225.5245714,112.3477143,46.43485714,110.8852857,41.74485714,53.23557143,46.549,47.56128571,72.99128571,61.23,86.79857143,128.0845714,148.6574286,59.32714286,55.24957143,56.94228571,61.08028571,68.99,121.1737143,55.84128571,61.44814286,99.59628571,97.92314286,116.7221429,102.2775714,117.3511429,63.96642857,40.429,88.40614286,69.16685714,59.45642857,63.08371429,46.70142857,53.81857143,57.73428571,53.00657143,34.92742857,52.76157143,22.224,24.44128571,56.81228571,35.88342857,55.10771429,72.03671429,34.93471429,26.91014286
Hawea,cumecs,1976,40.82228571,31.90042857,28.17271429,41.89728571,94.762,52.63785714,48.21271429,92.079,70.527,121.6377143,80.53957143,40.09514286,43.07414286,40.70471429,53.09071429,53.15971429,40.51971429,50.81285714,31.94371429,41.844,47.70842857,59.84571429,40.56228571,38.41042857,39.53185714,37.83585714,38.18114286,65.85057143,51.38128571,49.17357143,34.70114286,56.15757143,35.16314286,53.419,35.44857143,149.6945714,115.7507143,75.21471429,60.18042857,97.068,107.3102857,51.32142857,57.21128571,107.1628571,54.63785714,50.05671429,28.00485714,35.64942857,53.60142857,27.62528571,42.03857143,22.51971429,22.51971429
Hawea,cumecs,1977,46.10371429,47.68871429,26.25371429,20.84714286,77.92514286,34.92628571,30.38728571,55.51671429,48.611,44.34642857,31.581,43.602,22.77185714,60.61028571,40.922,42.04928571,40.48871429,34.05771429,29.78371429,37.88428571,16.83514286,19.46814286,13.11714286,28.39,55.82614286,75.741,55.43728571,38.43085714,38.48342857,41.40185714,85.51914286,79.94971429,73.57828571,50.23885714,55.34,60.18528571,43.58942857,88.45471429,50.177,46.83014286,44.18342857,49.92457143,82.25942857,41.23071429,25.43142857,26.05271429,19.50557143,26.20885714,21.28385714,8.649285714,11.83428571,108.4661429,108.4661429
Hawea,cumecs,1978,75.32771429,41.56942857,40.49571429,31.65028571,55.55971429,21.35528571,197.9171429,43.34228571,32.37728571,69.43628571,57.171,24.06128571,17.144,29.19714286,32.41942857,23.30128571,36.66442857,29.66,37.58728571,226.0887143,58.64842857,59.73257143,37.246,87.01628571,88.591,104.7838571,64.21914286,58.23314286,281.8921429,79.35871429,62.36714286,64.35585714,74.29514286,72.869,128.837,72.40528571,53.73114286,47.61957143,50.79628571,62.293,60.69014286,81.02728571,36.96285714,63.57885714,46.43928571,27.21028571,146.5747143,50.643,71.73371429,159.7641429,126.239,51.63942857,51.63942857
Hawea,cumecs,1979,55.26714286,157.0654286,62.65685714,55.01357143,65.33371429,127.4178571,124.3301429,58.688,66.57142857,43.748,38.71371429,42.04342857,57.08285714,38.34757143,26.10642857,35.86157143,64.65671429,82.08942857,56.47828571,59.77228571,54.15042857,48.65257143,83.33628571,74.69585714,117.5572857,79.792,159.6737143,73.70371429,74.598,63.34414286,176.6962857,105.1634286,63.48142857,76.25185714,95.79342857,306.7921429,118.8487143,90.78957143,193.3175714,111.6594286,87.18571429,74.90628571,127.0975714,145.796,84.29585714,101.3404286,61.09714286,48.558,41.32642857,34.45828571,46.80642857,49.06085714,49.06085714
Hawea,cumecs,1980,132.8025714,48.87757143,38.53228571,28.22242857,164.8212857,66.17885714,37.65585714,69.02685714,102.2168571,44.85942857,84.31114286,70.29,38.16971429,50.23414286,75.07057143,36.32128571,37.54471429,53.69514286,67.72114286,75.16957143,134.0965714,107.0108571,108.8,104.5927143,97.913,103.0445714,117.2878571,128.0948571,102.8661429,70.641,83.48828571,171.7222857,89.341,72.35357143,100.4171429,85.21642857,64.95871429,87.44071429,98.01342857,68.40642857,54.31642857,31.09671429,47.636,47.66357143,22.10271429,32.68714286,77.294,49.24985714,29.49928571,223.8885714,83.584,69.62357143,69.62357143
Hawea,cumecs,1981,95.646,38.19785714,37.85942857,73.30357143,105.063,66.93128571,82.07857143,70.20414286,39.91942857,71.38828571,103.8784286,40.83357143,36.17171429,59.88185714,65.734,32.95185714,40.659,68.14357143,70.60328571,45.63014286,44.58485714,48.89471429,47.03928571,53.88128571,63.90885714,43.43842857,54.56057143,157.479,83.412,60.15728571,146.1668571,66.58528571,68.01414286,79.05057143,60.61571429,49.78171429,137.7844286,115.1688571,86.95328571,49.60285714,64.05285714,48.561,32.68071429,124.5568571,122.0342857,66.69657143,43.40742857,41.95957143,105.5004286,64.155,154.1122857,38.52,26.44171429
Hawea,cumecs,1982,29.70157143,40.64085714,18.86314286,16.61885714,47.22385714,106.1872857,73.537,238.4802857,57.84271429,79.24614286,50.16171429,54.00614286,53.53485714,42.59128571,44.04628571,41.95057143,44.32242857,74.059,59.19457143,70.83228571,64.44585714,104.303,86.30428571,69.918,47.98171429,45.73657143,30.39142857,54.25828571,76.788,51.88457143,79.73785714,119.1194286,117.7205714,211.4818571,179.7642857,85.81785714,106.525,106.856,140.44,58.46371429,138.8711429,282.574,98.86228571,62.87957143,59.23757143,32.30471429,40.06285714,32.59342857,21.69971429,108.1781429,17.98357143,81.47642857,81.47642857
Hawea,cumecs,1983,43.23257143,95.35485714,81.385,64.44171429,87.08542857,198.9032857,138.441,82.61257143,53.94057143,38.07057143,43.09585714,44.63714286,103.8331429,60.20557143,129.5185714,58.20242857,38.594,128.6904286,86.18357143,106.7262857,77.59157143,57.91385714,54.45728571,116.958,62.72671429,189.9731429,119.4531429,221.8827143,99.69614286,214.9448571,134.2904286,110.0691429,136.5421429,224.7745714,97.14957143,82.19,180.6677143,77.18985714,68.34571429,52.58742857,67.17771429,132.122,82.58142857,155.4172857,67.457,88.29557143,60.31885714,35.17471429,185.4037143,107.4204286,53.49528571,49.525,49.525
Hawea,cumecs,1984,64.92985714,51.19514286,32.86157143,28.61342857,60.91228571,51.66271429,59.32628571,54.72928571,34.64228571,31.52742857,81.58671429,58.43171429,48.528,61.84757143,39.48271429,49.728,159.1478571,127.0141429,97.85614286,44.39585714,67.57971429,79.65228571,38.50071429,43.83757143,80.386,58.31442857,75.29757143,73.19957143,172.9578571,280.9714286,81.80685714,84.18728571,72.12071429,127.3911429,168.6001429,103.6517143,110.9677143,178.7807143,555.039,145.7871429,185.0561429,261.7055714,123.5228571,110.0704286,90.32528571,41.68571429,27.45671429,28.02914286,64.12914286,40.61871429,18.26,22.50814286,22.50814286
